Date;P;Tmax;Tmin;Tmean;ET0;Qmm;NDSI1;NDSI2;NDSI3;NDSI4;NDSI5
2000-07-09;0.18726234;2.7311678;-4.228922;-0.7488771;1.727641021;10.98549531075741;2.711554447;7.706810631;34.15371763;60.72742336;82.76578073
2000-07-10;38.017197;5.5696983;0.74882895;3.1592636;2.018060535;9.91866243280984;2.711554447;7.706810631;34.15371763;60.72742336;82.76578073
2000-07-11;44.0369;3.0221689;-3.2605712;-0.11920115;1.95949552;10.596245476911674;2.711554447;7.706810631;34.15371763;60.72742336;82.76578073
2000-07-12;2.0280983;1.838322;-4.7502728;-1.4559753;1.563163062;8.159829850247629;2.711554447;7.706810631;34.15371763;60.72742336;82.76578073
2000-07-13;2.3528035;0.67380494;-5.7345843;-2.53039;1.660384213;6.4730805702494445;2.711554447;7.687448047;33.97521368;60.98113208;82.59773124
2000-07-14;7.0132785;2.11171;-2.52419;-0.20624003;1.495466443;5.809914186660414;2.711554447;7.687448047;33.97521368;60.98113208;82.59773124
2000-07-15;1.6422459;0.9322426;-4.2782807;-1.6730188;1.452323038;5.290914408199435;2.711554447;7.687448047;33.97521368;60.98113208;82.59773124
2000-07-16;0.40819675;0.26761305;-5.0416746;-2.3870308;1.776657495;4.49799807999516;2.711554447;7.687448047;33.97521368;60.98113208;82.59773124
2000-07-17;2.5496066;3.463619;-5.241017;-0.8886991;1.646991047;4.12316490666223;14.73316708;30.56525353;53.21282051;66.92991914;82.52705061
2000-07-18;0.0;4.874751;-3.0627205;0.90601534;2.037131463;4.310581493328694;11.79883624;34.73671096;54.34212766;67.8699046;75.78428094
2000-07-19;0.0;4.5512357;-1.9105872;1.3203241;2.021585457;4.3394148143543045;11.79883624;34.73671096;54.34212766;67.8699046;75.78428094
2000-07-20;0.0;5.572634;-2.2782164;1.647209;2.396401618;4.49799807999516;8.604322527;30.58887043;53.69531915;68.21769297;76.58528428
2000-07-21;0.0;5.96341;-2.0271735;1.9681185;1.864793447;5.146747803071385;4.687448047;26.37126246;58.06587838;73.49567474;80.20986622
2000-07-22;0.0;8.652662;-0.3148541;4.168905;2.206304212;5.636914260506755;2.034912718;20.28903654;60.7652027;80.27791986;85.92103076
2000-07-23;6.689672;9.4222975;2.4316971;5.9269967;2.50076399;7.092996972300059;4.014131338;18.36212625;59.86993243;79.06138107;84.5918537
2000-07-24;57.911674;7.2284894;3.3641484;5.296319;1.25643228;12.54249464614035;4.014131338;18.36212625;59.86993243;79.06138107;84.5918537
2000-07-25;10.391115;7.8474174;0.15091433;3.999166;2.301849991;20.615824533311148;4.014131338;18.36212625;59.86993243;79.06138107;84.5918537
